FILER_ID,FILER_NAME
38553,John C. Liu
38554,Nicholas J Bianco
38555,Addie A. E. Jenne
38556,Frank  Gargano
38557,Mary Lou  Venuto
38558,Mark W. Blanchfield
38559,John A. Frederick
3856,Pat For Saratoga
38560,Kathleen M. Jimino
38561,John H. Cooley
38562,Wade S. Norwood
38563,Eugene L. Parrington
38564,Erlene J. King
38565,Judith A Jacobs
38566,Allan T. Hoy
38567,Pamela J. Greene
38568,John  Testa
38569,Michael A. Arcuri
3857,Human Rights Party
38570,Inez E. Dickens
38571,Bethaida  Gonzalez
38572,Larry S. Bulman
38573,Ricardo  Montano
38574,John C. Scott
38575,Joel M. Zinberg
38576,Joan  Carbonaro
38577,Paula  Dambroff
38578,"Vincent J. Graber, Jr."
38579,Theodore R. Dusanenko
3858,Friends Of Mary Ellen Mclaughlin
38580,Steve Fiore Rosenfield
38581,David S. Gould
38582,Edward A. Maron
38583,Carolyn K. Peterson
38584,Shelly  Schratz
38585,Christine  Krahulik
38586,Ann  Leber
38587,John Ryan Mc Mahon
38588,Robert T. Gaffney
38589,Kathleen A. Rapp
3859,Collins For Council
38590,Anthony P. Cellini
38591,Angelo A. Delligatti
38592,Diana  Reyna
38593,William F. Mc Cabe
38594,Maria R. Whyte
38595,Antonio  Rosario
38596,Carolee A. Conklin
38597,Pat  Russo
38598,Ralph J. Esposito
38599,Peter P. Pupatelli
386,Amherst Conservative Committee
3860,Painters Local 31 Pac
38600,Elaine P. Tette
38601,Frank X. Allkofer
38602,Steve D. Rhoads
38603,Malik D. Evans
38604,William M. Davignon
38605,Scott B. Ugell
38606,Kenneth Warren Jenkins
38607,Chris J. Coschignano
38608,Craig  Heller
38609,James E. Smith
3861,Parents And Children Pac Inc.
38610,Steven J. Walters
38611,Daniel P. Losquadro
38612,John  Mills
38613,Mary  Solomon
38614,Nancy  Cozean
38615,Brian H. Krauss
38616,Anthony D. Macagnone
38617,Carlos  Manzano
38618,Melissa  Bonacic
38619,Garry L. Cranker
3862,Friends Of Julio Rodriguez Iii
38620,Shirley M. Patterson
38621,Sara M. Gonzalez
38622,Patrick  Casilio
38623,Craig E. Schlanger
38624,Joseph  Girardi
38625,Renee  Lobo
38626,Barry D. Kramer
38627,Jak  Karako
38628,Dennis J. Power
38629,Christopher J. Papajohn
3863,Committee To Re-Elect Justice Diane Y. Devlin
38630,Tim  Joseph
38631,Dennis A. Feeney
38632,David  Mejias
38633,David  Galarza
38634,Yancy F. Mc Arthur
38635,William J. Rowley Jr.
38636,Mark  Thomas
38637,Robert  Berliner
38638,Maria  Baez
38639,"Joseph P. Roberti, Jr."
3864,Friends Of Shea
38640,Linda A. Kabot
38641,Thomas J. Carton
38642,Michael J. Radigan
38643,Nancy  Naples
38644,Kevin  Mulqueen
38645,"Peter F. Vallone, Jr."
38646,Steven J. Flotteron
38647,Jonathan S. Kaiman
38648,Julissa  Ferreras
38649,Theodore C. Donner
3865,Responsible Solutions For New York
38650,David  Yassky
38651,Daniel L. Stewart
38652,Robert A. Linville
38653,Jim C. La Carrubba
38654,Guy R. Marlette
38655,William D Reuter
38656,Daniel  French
38657,Christopher D. Bodkin
38658,Ted  Nixon
38659,Kevin  Young
3866,Garry For Justice
38660,Michael T Cerminaro
38661,Kimberly M. Seager
38663,Mike  Roth
38664,Mark  Trabucco
38665,M. Ann  Ciarpelli
38666,Catherine A Rybczynski
38667,C. Virginia Fields
38668,George A. Green
38669,Mike  Ranzenhoffer
3867,Friends Of Josh Skaller 52nd Ad (52nd Assembly District)
38670,Dilip  Nath
38671,George R. Dieter
38672,"Frederick B. Pizzuto, Ii"
38673,Dorothy L Goosby
38674,Sandy  Leonard
38675,Donald F. Weeks
38676,Peter  Martin
38677,Helen  Sears
38678,Robert N Anderson Sr
38679,Richard J. Nicolello
3868,Friends Of Josh Mack
38680,Joseph R. Nocerino
38681,Kate M. Browning
38682,Lovie  Winslow
38683,Robyn L Sklar
38684,"David S. Broderick, Sr."
38685,T. Brendan Whelan
38686,Paul M. Collins
38687,Mary Ellen  Heyman
38688,Cynthia E. Locklear
38689,Christopher  Nuzzi
3869,Friends Of Rocco Totino
38690,"George A. Woolsey, Sr."
38691,Michael Mckay Spence
38692,Christopher W. Eachus
38693,John  Carlino
38694,Douglas J Jobson
38695,Harry J. Tutunjian
38696,Charles Leroy Mallow
38697,William A. O'Loughlin Jr
38698,Cynthia  Elliott
38699,Lovely A. Warren
387,Andes Democratic Party
3870,Friends To Elect Leigh Loughran
38700,Donald Blaine Smith
38701,Richard A. Gross
38702,Mark Anthony Violante
38703,Daniel R. Garodnick
38704,Gladys  Santiago
38705,Allen F. Maikels
38706,William F. Aylward
38707,"David A. Bosworth, Jr."
38708,Larry  Seabrook
38709,Thomas J. Wik
3871,Friends Of Nathan Bruschi
38710,Denis  Troy
38711,Elizabeth A. Alfonso
38712,Charles E. Busick
38713,Gary G. Baxter
38714,Dick  Frey
38715,"William C. Thompson, Jr."
38716,Patricia  Frentzel
38717,Mary Stang Cooke
38718,Carla Maria Palumbo
38719,Joseph M. Signore
3872,Amanda For Pendleton
38720,Eileen  Rakower
38721,Roxanne  Donnery
38722,Patricia Ann Southworth
38723,Terence M. Yarnall
38724,Michael  Sweeton
38725,Dirk D. Rabenold
38726,Daryl G. Bloodsaw
38727,William M. Ryan
38728,Denis  O' Donnell
38729,Patrick Joseph Moroney
3873,Friends Of Tracy Kosciuk
38730,Patricia  Deangelis
38731,John R. Razzano
38732,James W. Carey
38733,Thomas E. Parise
38734,Flora  Fasoldt
38735,Timothy B. Howard
38736,David J. Swarts
38737,Dominick Michael Calsolaro
38738,John C. Tkazyik
38739,Tim O. Mains
3874,Ridgeway Re-Elects Napoli
38740,Jeffrey  Berkman
38741,Kenneth  Gartner
38742,Rosemary  Arotin
38743,Michael A. Cicchinelli
38744,Robert H. Haskin
38745,Richard A. Dolly
38746,Regina C. Morini
38747,Gilbert  Piaquadio
38748,Thomsas E. Mills
38749,Robert M. Maciol
3875,Friends For Judge Rana
38750,Philip J. Cardinale
38751,Glen  Hockley
38752,Judith A. Pascale
38753,Robert E. Davis
38754,Ursula G. La Motte
38755,Carrie M. Andrews
38756,Albert  Baldeo
38757,Linda R. Ervin
38758,John F. Ward Jr.
38759,Eric A. Cesnik
3876,Vesce Team For Peekskill
38760,Gur Joseph Tsabar
38761,James M. Joyce
38762,Michael  Kaplowitz
38763,Kristin Booth Glen
38764,Christopher J. Ryan
38765,Viviana  Vazques-Hernandez
38766,Mark C. Dietrick
38767,Francesca Elizabeth Connolly
38768,L. Stephen  Brescia
38769,Mary  Travers Murphy
3877,Friends Of Scott Martens
38770,Alden H. Wolfe
38771,Kathleen C. Hochul
38772,Neil J. Kelleher
38773,Michael D. Paduch
38774,James F. Gennaro
38775,Philip H. Herrington
38776,Dennis  Sant
38777,Catherine A. Lewis
38778,Eric Neil Gioia
38779,Tamara  Grandoit
3878,Brancati For Senate
38780,George O. Darden
38781,Michael A. Schiff
38782,Larry J. Cleveland
38783,Sandra G. Goldberg
38784,Betsy  Gotbaum
38785,Herman  Beck
38786,John V. Chervokas
38787,Wayne Charles Booth
38788,Lee  Seeman
38789,James P. Molinaro
3879,M-E & U For Patterson
38790,Jannitza D. Luna
38791,Gerald K. Geist
38792,"Joseph  Sawicki, Jr."
38793,Dennis E Goggin
38794,David  Fried
38795,Joan A. Kesner
38796,Michael H. Ranzenhofer
38797,Barry A Weinstein
38798,"Samuel  Conti, Jr"
38799,Daniel N. Labella
388,Friends Of Connie Kepert
3880,Borelli For New York Bfny
38800,Edward P. Havser
38801,Andre  Huff
38802,Jack L. Lester
38803,Kevin L. Wright
38804,Jon  Shaw
38805,James Frederick Reitz
38806,John M. Becker
38807,Stephanie A. Miner
38808,Joel A. Giambra
38809,Kevin P. Gaughan
3881,De Rosas For Town Justice
38810,Stephen E. Towne
38811,Joel A. Giambra
38812,Edward J Kosiur
38813,Ronald J. Kim
38814,Jeanette M. Provenzano
38815,William J. Sanders
38816,Yasmin H. Cornelius
38817,Raymond S. Di Raddo
38818,Daniel  Ryan
38819,Jude T. Martini
3882,Iwachiw 4 Public Advocate Nyc I4panyc
38820,Samuel Eric Blackwell
38821,Wayne R. Horsley
38822,Mark A. Stanczyk
38823,Jessica Lila Gonzalez
38824,E. Nancy Wiley
38825,Lisa  Scheibner
38826,David W. Bavoso
38827,Diane M. Reed
38828,Mary Ann G. Schultes
38829,Henry H. Dunn Iii
3883,Catskills Support Committee Csc
38830,Stephen J. Conklin
38831,Carol L. Bishop
38832,Gary W. Lopriore
38833,Kevin P. Cunningham
38834,Stanley B. Siegel
38835,Richard  Crawford
38836,Scott A. Cercone
38837,Tracy  Logel
38838,Joseph A. Gerace
38839,Thomas J. Abinanti
3884,M Mapp For Office (Mmfo)
38840,A. Douglas Jobson
38841,David A. Capria
38842,Paul  Piperato
38843,Tony (Anthony) L. Orsini Jr.
38844,Shane M. Seger
38845,Sharon  Piraino-Buko
38846,Joel  Rivera
38847,Michael  Amo
38848,John P Burns
38849,Kate  Hogan
3885,Travis Nelson For Clinton County Coroner
38850,William J. Lindsay
38851,Michael P. Beys
38852,James P. Rogowski
38853,David N. Favro
38854,Marty  Markowitz
38855,Thomas  Mc Carthy
38856,Margarita  Lopez
38857,Gary  Roesch
38858,John P. Franck
38859,Kathleen  Walsh
3886,Borelli For Public Advocate
38860,Paul J. Van Blarcum
38861,David J. Shenk
38862,"James A. Rollins, Sr."
38863,Mike  Semo
38864,Peter G. Kraft
38865,Robert  Parete
38866,Richard A. Parete
38867,Vincent T Muscarella
38868,Joseph D Muscarella
38869,Tim  Demler
3887,Friends Of Tom Muscarella
38870,Patrick D. Brown
38871,Satish B. Mohan
38872,Randal B. Caldwell
38873,Edward J. Hennessey
38874,Louis  D' Amaro
38875,Patrick M. Murphy
38876,David W. Schantz
38877,David L. Steinberg
38878,Peter E. Smolinski
38879,Janet M. Reagon
3888,Friends Of Scott Miller
38880,Noam  Bramson
38881,James C. Stowe
38882,Timothy C. Idoni
38883,Denise A Ford
38884,Louisa M. Ingrassis
38885,Edward  Mc Cormick
38886,William  Mc Cabe
38887,Joseph L. Spiegel
38888,Leonard  Marcus
38889,Marco  Caviglia
3889,Friends Of Mike Stammel
38890,William L. Kindel
38891,Dee  Barbato
38892,Michele L. Iannello
38893,Eva  Moskowitz
38894,David  Louis
38895,Kelly S. Mc Keighan
38896,Dennis B. John
38897,Josephine Victoria Finn
38898,Louise  Novros
38899,Michael  Cole
389,Committee To Elect Debra A. Crowder
3890,Hill For City Council
38900,William  Weber
38901,Mary  Riddoch
38902,Dorothy  Bycina
38903,Harry  Milligan
38904,Daniel  Pautler
38905,Janice E. Tinsley-Colbert
38906,Andrew  Rasiej
38907,Robert H. Freehill
38908,Charles F. Cornell
38909,"George Archie Holt, Jr."
3891,Stephen Burzio For Civil Court
38910,Steven  Stern
38911,Robert Michael Jacon
38912,James H. Bowers
38913,Lawrence V. Soos
38914,Kendall Basil Stewart
38915,Noam  Bramson
38916,"Chester A. Dudzinski, Jr."
38917,Gregory D. Atkins
38918,John  Bergener
38919,Marc R. Smith
3892,Wojtaszek For County Judge
38920,Keith  Wright
38921,Frank  Merola
38922,Brian X. Foley
38923,Tina M. Fassnacht
38924,John H. Rouse
38925,Shawn Patrick Doyle
38926,Brian  Doyle
38927,Philip A. Marino
38928,Dennis F. Virtuoso
38929,Jeffery L. Mc Cann
3893,Friends Of Rex Bridges
38930,Leonard W. Bernard
38931,James M. Tullo
38932,Fred  Beardsley
38933,Christopher P. St. Lawrence
38934,Robert J. Kelly
38935,Elizabeth B. Saenger
38936,Catherine  Nowicki
38937,Martin T. Reid
38938,Henry  Chapman
38939,David  Stockmeister
3894,Levantate Latinos
38940,Russell  Ziemba
38941,Andrew C. Haggerty
38942,Susan T. Kluewer
38943,Brian P. Kavanagh
38944,Steve M. Neuhaus
38945,David L. Lindsey
38946,Paul G. Feinman
38947,Andrea  Masley
38948,Peggy  Woodard
38949,Cameron  Alden
3895,Friends Of Daniel Russo
38950,Charles  Apotheker
38951,Uma  Sengupta
38952,Robert T. Farley
38953,Sandra J. Deperno
38954,Craig M. Johnson
38955,Bill  De Blasio
38956,Robert T. Aiello
38957,Stephen  Malfitano
38958,Bruce M. Levine
38959,Nicholos  Valentine
3896,Friends Of Alfred D. Cooper For The Assembly
38960,Robert S. La Barbera
38961,Lyle D. Miller
38962,Joseph John Bova
38963,Linda  Leone
38965,Ray  Shoemaker
38966,Michael P. Kearns
38967,Peter J. Schmitt
38968,Masud Mohammed Rahman
38969,Steven P. Grant
3897,Committee To Elect James Rohan To Nys Assembly District 125
38970,"Hartley S. Connett, Jr"
38971,Michael C. Nelson
38972,Glenn F. Hardy
38973,Michael Louis D'Amico
38974,Richard  Keller-Coffey
38975,Brian P. Robison
38976,Claude C. Williams
38977,Patricia M. Maher
38978,Christina Marie Longinott
38979,Joseph L. Cannella
3898,The Committee To Re-Elect Justice Joseph C. Teresi
38980,Gary  Bashor
38981,Noel C. Spencer
38982,Rafael  Colon
38983,Aaron  Hoffnung
38984,Hannelove G. Heyen
38985,Richard J. Dicaprio
38986,Tony  Avella
38987,Deborah Bruch Bucki
38988,Richard M. Anderson
38989,Sean Joseph O'Connor
3899,The Capitol (D) Group
38990,Gloria  Mattera
38991,David B. Mayo
38992,Thomas  Pahucki
38993,Samuel Alexande Ashley Taitt
38994,Randolph F. Bateman
38995,Vincent F. Demarco
38996,Douglas  Bowman
38997,Cheryl A. Antkowiak
38998,William H. Meyer Jr.
38999,Todd W. Mc Intyre
39,Friends Of Ed Arrington
390,Citizens For Rhinehart
3900,Dems For Education Reform
39000,Andrew  Wylie
39001,Eva  Moskowitz
39002,Alan  Fleishman
39003,William  Warren
39004,Jeffrey A. Cohen
39005,Randal J. Belmont
39006,Eric A. Ulrich
39007,William T. Kinne
39008,Nicky B. Woerner
39009,D. Mark Cavalcoli
3901,Herbert For State Senate 08
39010,Peter J. Crotty
39011,Andre Booth Claridge
39012,Robert M. Morgenthau
39013,Michael G. Mc Guire
39014,Angelina M. Cullin
39015,Lynne C. Nowick
39016,David V. Hasin
39017,Zachary R. Greenhill
39018,John Lewis Demarco
39019,David W. Foley
3902,Lucia Africano District Leader
39020,John M. Clark
39021,Michael  Giarrusso
39022,Scott D. Hess
39023,Glenn  Noonan
39024,George J. Finn Jr.
39025,Fred Matheny Newlin Ii
39026,David M. Reynolds
39027,Kevin J Brick Jr
39028,Andrew  Tarantion Jr.
39029,Joseph A. Guidarelli
3903,Kristin For Council
39030,Gerald E. Paradise Iii
39031,Gary A. Pacioni
39032,Mary Anne  Macica
39033,Mary Anne  Macica
39034,Rachel L. Kretser
39035,M. Corrin Strong
39036,Jacob  Gold
39037,Margaret C. King
39038,Gloria B. Fried
39039,John M. Kennedy Jr.
3904,Friends Of David Snyder
39040,Philip J. Vescio Iii
39041,Mary Kim Dollard
39042,Lyndon D. Williams
39043,Byron W. Brown
39044,Brett M. Sommer
39045,Joseph Alan Griffo
39046,Christina D. Bove
39047,Anthony  Baratta
39048,Maija C. Dixon
39049,Jack  Mahar
3905,Friends Of Jw Cook (Jw = James Walter)
39050,David B. Cohen
39051,Ilan  Schoenberger
39052,Edward L. Mccormick
39053,John C. Waszkiewicz Iii
39054,Susan L. Mcguire
39055,Thomas Arthur Beilein
39056,Martin A. Donnelly
39057,Harold  Grommeck
39058,Martin Thomas Liddle
39059,Michael  Mcadams
3906,Friends Of Dwight Douglas
39060,Tina  Moshier
39061,Margaret  Moshier
39062,Fred W. Scoralick
39063,James M. Korosi
39064,Brian  Shapiro
39065,Glen Peter Casey
39066,Nancy A. Donovan
39067,Gerold  Bierker
39068,Edward R. Wehrheim
39069,Daniel K. Buteau
3907,Marius For Ward 6
39070,Arthur  Birnbaum
39071,Fina  Del Principio
39072,Joseph  Golombek Jr.
39073,Karen  Erickson
39074,Frank  Maiorana
39075,Richard J. Mccord
39076,Joseph E Fahey
39077,Mary Ellen  Odell
39078,Scott A Strough
39079,Eric L Shultz
3908,Committee To Elect Wayne Howard
39080,Jon S Semlear
39081,Frederick  Havemeyer
39082,Maryanne H Townsend
39083,Mary Jo  Nayman
39084,Robert Allen Clark
39085,Michael  Caracciolo
39086,Craig D. Hannah
39087,Samuel J. Pitcheralle
39088,Gregory  Paquin
39089,John  Macauley
3909,Friends Of Bernice Spreckman
39090,Herbert  Deshaies
39091,Manna Jo Greene
39092,Dena Elysa Douglas
39093,Vivian  Viloria-Fisher
39094,Claudia  Tenney
39095,Paul  Wooten
39096,"Dominic J. Bonifacio, Jr."
39097,Carl P. Zeilman
39098,Timothy  Cleary
39099,Vincent M. Tamagna
391,Friends Of Chris Krutell
3910,Citizens For Ken Kraus
39100,Lisa  Kenner
39101,Martha  Flores-Vazquez
39102,Mary V. Rosado
39103,James  Conklin
39104,Teresa Mazloom Wojnas
39105,Michael A. Johnson
39106,Betsy  Gotbaum
39107,Mark A. Gross
39108,George M. Kolba Jr.
39109,Glen Peter Casey
3911,New York Community Independent Campaign
39110,Glen Peter Casey
39111,James G. Distefano
39112,Maurice J. Verrillo
39113,Jo Anne  Hanrahan
39114,Sharon Maxine June Commissiong
39115,John J. Flynn
39116,Michael  Locurto
39117,Preston L. Jenkins
39118,Mary Beth  Hynes
39119,"James W. Hubert, Jr."
3912,Friends Of Karin Burke
39120,Barry R. Bondorowsky
39121,Richard A. Fontana
39122,Vanessa R. Elliott
39123,Charles E. House Jr.
39124,Simcha  Felder
39125,Andrew T. Patros
39126,Richard C. Giardino
39127,Connie Lynn Coker
39128,Philip  Amicone
39129,Margaret  Wood
3913,Committee To Re-Elect Justice Roy S. Mahon
39130,"Stephen J. Ginovsky, Jr."
39131,Annette S. Foley
39132,Roberta L. Sherman
39133,Bernard  Catcher
39134,Kurt  Wheeler
39135,Elizabeth C. Moran
39136,Sam  Wohl
39137,Michael D. Stallman
39138,Roberta  Valentine
39139,Thomas  Gulotta
3914,Mccall Camp 82
39140,Richard  Hoffmann
39141,Peter J. Liepmann
39142,Kyle  Kotary
39143,Kevan  Abrahams
39144,Ron  Hiatt
39145,P. David  Soares
39146,James F. Brown
39147,David J. Magnarelli
39148,John R. Winn
39149,Glenda A. Jackson
3915,Pac For Better Housing
39150,Peter M. Loughran
39151,David B. Donaldson
39152,Lori Susan Sattler
39153,Antoine M. Thompson
39154,Catherine Elena Pisani
39155,Mark A. Bonilla
39156,Carol A. Quirk
39157,Milton A. Espinoza
39158,Andrew M. Engel
39159,Patrick  Donovan
3916,Friends Of Eliot Engel
39160,Frank J. Clark
39161,William E. Cherry
39162,Dennis  Mortensen
39163,Sam  Laguzza
39164,Peter J. Meskill
39165,Ellen Anne Raffaele
39166,Dennis  Roach
39167,Paul  Rath Jr.
39168,Michael  Marchetti
39169,Richard  Moffitt
3917,Nolan For Asbly
39170,Frederick S. Morrill
39171,Donna L. Benson
39172,Kathy  Konst
39173,Suzann  Buchta
39174,Pat  Bonanno
39175,Virginia  Maffia-Tobler
39176,Russell S. Brettholtz
39177,William F. Berg
39178,D. Victor Pellegrino
39179,Arthur Henry Ospelt
3918,Merik R. Aaron For Family Court
39180,Richard D. Farina
39181,Carol A. Bissonette
39182,Stacy D. Bennett
39183,Louise K. Sira
39184,Timothy B. Pazda
39185,Elie  Mystal
39186,Conrad D. Singer
39187,Louise  Kern
39188,Diana  Reyna
39189,William  Obrien
3919,Citizens To Strengthen The Village Of Sloan
39190,Robert G. Bogle
39191,Joan  Teuchert Shkane
39192,Christopher P. Lehenbauer
39194,Patricia E. Doyle
39195,Marc E. Pfeifer
39196,Anne Marie  Collins
39197,Mary Jane  Macnair
39198,Walter Peter  Norbaiz
39199,William  Dahncke
392,Hastings Democratic Committee
3920,Friends Of Joe Lorigo
39200,David  Lapine
39201,Sundy A. Schermeyer
39202,Robert J. Godlewski
39203,Roger A. Wickes
39204,Ronald T. Kim
39205,Jon  Cooper
39206,Jacqueline D. Williams
39207,Charles  Jaworski
39208,Michael G. Moffett
39209,Debra  Cooper
3921,Committee To Elect Jeff Harrington West Seneca Town Justice
39210,Andrew  Sanfilippo
39211,Mary F. Conklin
39212,Terry  Intrary
39213,Patricia  Madigan
39214,Jason  Garnar
39215,Michele  Adolphe
39216,Ellen R. Greenberg
39217,Moses  Moore
39218,Brian M. Miga
39219,Thomas E. Walsh
3922,East Buffalo Associates
39220,Ira  Bernstein
39221,Merik R. Aaron
39222,Francis J. Wassmer Jr.
39223,Karen A. Riley
39224,Joseph C Brennan
39225,Sandra B. Edlitz
39226,Joel  Crystal
39227,"Jose A Padilla,Jr"
39228,Marc William Brown
39229,Daniel M. Kozub
3923,Better Brooklyn Campaign Committee (Gangemi)
39230,Thomas  Leone
39231,Phil  Nolan
39232,Richie  Stack
39233,Ralph J. Porzio
39234,Beverly H. Kolber
39235,Kevin E. Walsh
39236,Michael R. Santos
39237,Deborah L. Yeomans
39238,"Marcos A. Pagan, Iii"
39239,Steve C. Bellone
3924,Bunch Of New Yorkers Who Like The Environment But Know The Bond Act Is A Big
39240,Marjorie  Gaffney
39241,Paul  Lamoy
39242,Lisanne G. Altmann
39243,Lisanne G. Altmann
39244,Patricia E. Gallaher
39245,Lori L. Baldassare
39246,Sheila A. Conroy
39247,Gina T. Guma
39248,Valerie J. Bullard
39249,John J. Hanley
3925,Building And Construction Trades Council PAC
39250,Edward J. Harrington
39251,Susan J. Grelick
39252,George  Hafele
39253,Michael E. White
39254,Rita  Mella
39255,"James M. Kulisek Sr,"
39256,Scott Anthony Bylewski
39257,Christopher Michael Duggan
39258,Patrick R. Vecchio Sr.
39259,Francis D. Phillips
3926,Lansing Republican Committee
39260,Rodney C. Pennica
39261,Erik  Haight
39262,Mark W. Mcgrath
39263,Lisa A. Stanley
39264,Joseph A. Mcmanus
39265,Cindy Jean Edick
39266,Cindy Jean Edick
39267,Richard I. Horowitz
39268,Alexander  Zapesochny
39269,Lisa Louise Bellacosa
3927,Smithtown Republican Victory Fund
39270,Dr. James R. Dolan
39271,Michael G Barker
39272,Joseph M Johnson
39273,Arthur Z. Schwartz
39274,Lisa  Cannistraci
39275,Lois A. Rakoff
39276,Barbara J. Steinberg
39277,Rita P. Reznik
39278,Maureen  Remacle
39279,Dorothy B. Harris
3928,Friends Of Tom Bullard
39280,Maria  Passannante-Derr
39281,Susan J. Kent
39282,Roberto  Ortiz-Arroyo
39283,Arthur Z. Schwartz
39284,Lisa  Cannistraci
39285,Harry S. Malakoff
39286,Joanna  Saccone
39287,Bradford Jay Sussman
39288,Arthur  Harris
39289,Jennifer  Milio
3929,North Merrick CommitteemenS Council
39290,Noah  Yago
39291,Jeffrey Edmond Mcmorris
39292,Joseph  Ruggiero
39293,Venancio  Catala
39294,Jane  Shrenkel
39295,Hilda  Alvarez
39296,Catherine M Stroud
39297,Gregory A Delts
39298,Joseph P. Colangelo
393,Wyoming County Democratic Committee
3930,Town Of Ulster Republican Club
39300,Jeffrey  Toback
39301,Suzann  Cushman
39302,Robert A. Onofry
39304,Richard W.  Kruse Jr.
39305,Barbara L. Gionta
39306,Henry M. Stanziale
39307,William R. Hanawer
39308,Catherine A. Borgia
39309,Marlene  Cheatham
3931,East Greenbush Republican Committee
39310,Susanne  Donnelly
39311,Walter  Maxwell
39312,Jason  Cosenza
39313,James  Bracco
39314,Donald M. Tinnie
39315,Susan L. Kesick
39316,Robert T. Van Kleeck
39317,Lawrence  Decker
39318,James  Vacca
39319,Tim  Nichols
3932,New York State Sheriffs Good Government Fund
39320,Samuel  Colman
39321,David C. Hamlin
39322,Margaret A. Chan
39323,Thomas D Kubiniec
39324,Brian Lance Gotlieb
39325,Douglas W Marky
39326,Doris M Gonzalez
39327,David I. Weprin
39328,Sharon A O'Dell
39329,Bill  Deblasio
3933,Ny Propane Pac
39330,Bernard C. Bassett
39331,Dixie Lou Baldrey
39332,Daniel W. Larkin
39333,Paul D. Irving
39334,John G. Serpico
39335,Vincent Joseph Gentile
39336,Alyssa Brooke Kogon
39338,Scott  Fairgrieve
39339,Barry  Kramer
3934,Committee To Elect Mark Rose
39340,Thomas E Ramich
39341,Charles F. Devlin
39342,Kevin R. Costello
39343,Mark B. Mitchell
39344,Janet B. Zinck
39345,George J. Williams
39346,Constance M. Kepert
39347,Cheryl E. Rogers
39348,Edward E. Waldron
39349,Anthony P. La Salvia
3935,ODonnell Victory Committee
39350,Erin  Edwards
39351,Robert  Kaiser
39352,Richard Gregg Gibbons
39353,E. Thomas Neals
39354,Armon  Benny
39355,Toby Ann Stavisky
39356,Stephen J. Smith
39357,Sheila A Conroy
39358,Geraldine  Gianzero
39359,Desiree  Potvin
3936,Committee For The Election Of Peggy Bernheim
39360,David D. Costanzo
39361,David A. Franczyk
39362,Evan  Stavisky
39363,Jeanette  Givant
39364,Charles  Ragusa
39365,Michael S. Kornfeld
39366,Justin  Price
39367,Daniel  Matthews
39368,Joseph  Caruso
39369,Mary Anne Lehmann
3937,Committee To Elect Candido Rodriguez
39370,Henry L. Chapman
39371,Kevin A. Holmquist
39372,Victor J Alfieri Jr
39373,Daniel  Mandell
39374,Frank J. Delcampo
39375,Julie A. Garcia
39376,Robert T. Pierce
39377,Joseph H. Emminger
39378,Frank J. Labuda
39379,Derek P. Champagne
3938,Friends Of Senator Velella
39380,Kevin Michael Duniho
39381,Gregory J. Edwards
39382,Peter C. Kuper
39383,Timothy C. Little
39384,Richard E. Perkins
39385,Edward L. Arrington
39386,Ira  Cohen
39387,Russell  Hemedinger
39388,Robert G. Rolison
39389,Chris  Giruzzi
3939,Committee To Try Harder
39390,Barry R. Fertel
39391,Keith  Dash
39392,Elizabeth A. Faughnan
39393,Dorothy A. Phelan
39394,Patricia J. Abato
39395,Nancy D. Brown
39396,Noramie  Jasmin
39397,Michael J. Drew
39398,Beth  Secor
39399,Veta I. Brome
394,Friends Of Jean Duffy
3940,Friends To Elect J. Stewart Moore
39400,Jimmy  Smith
39401,George R. Dixon
39402,Dominic  Villoni
39403,Debra A. Crowder
39404,Joe  Mccaffrey
39405,Paul W. Valentine
39406,Stanley A Jemilolo Jr
39407,Earl L. Williams
39408,Patricia  Myers
39409,William Michael Hoblock
3941,Committee To Elect Judge Work
39410,Daniel J. Grandinetti
39411,Cynthia  Hapeman
39412,Walter  Brooks
39413,James M. Rhinehart
39414,Kenneth W. Beijen
39415,Francis D. Ricigliano
39416,Joseph  Rittler
39417,James  Maisano
39418,Peter L. Ruane
39419,Laura  Perry
3942,Devillers For Senate
39420,Barbara Ann Cleveland
39421,Deborah C Drawe
39422,Marla W. Schwenk
39423,John  Keegan
39424,Shirley  Lasker
39425,Christopher T. Krutell
39426,Shelly  Schratz
39427,William  Masterson Jr.
39428,William S. Dunne
39429,"David  Harrison, Jr."
3943,Republican Fund For The 90S - State Pac
39430,Diane  Nash
39431,Roger A. Watters
39432,Barbara J. Jackson
39433,Andrea  Phoenix
39434,Holly  Tanner
39435,William R. Tompkins
39436,Peter F. Finnerty
39437,Peter M. Stabile
39438,William  Haltermann Jr
39439,Matthew E. Distefano
39439,Matthew E. Distefano
3944,Bronx County Gop
39440,Yonel  Letellier
39441,"Edmund P. Maziarz, Jr."
39442,Cynthia R. Amrhein
39443,Vincent B. Campbell
39444,Edmund M. Dane
39445,Jon  Goldsmith
39446,Dale  Sears
39447,Gretchen S. Mc Manus
39448,Ernest C. Palmer
39449,Brian  Murray
3945,People For Farley
39450,Michael T. Carnrike
39451,Susan  Kramarsky
39452,Richard J. Devlin Jr.
39453,David K. Wilcox
39454,Elizabeth B. Starkey
39455,Olanike  Alabi
39456,Constance K. Burns
39457,Edward W. Brancati
39458,Patrick  Finnegan
39459,Bob  Pozzi
3946,Vacca 2009
39460,Mary Lou Regulski
39461,William J. Dowler
39462,James F. Connolly
